Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
7382114480,"Jun 25, 2022, 1:06:23 PM",Morning Run,Run,,1264,4.67,194.0,79,false,,,activities/7866385391.fit.gz,,,1264.0,1253.0,4673.72998046875,7.270581245422363,3.730031967163086,72.93148040771484,73.33148193359375,85.5,122.4000015258789,15.6555757522583,-0.008558474481105804,,,,,,180.03330993652344,,,320.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,4853.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.697571277618408,4633.2001953125,,,,,,,,,,,,""
7430420366,"Jun 30, 2022, 11:41:05 AM",Morning Run after leg day,Run,"",1467,4.64,200.0,89,false,,,activities/7919276473.fit.gz,,,1467.0,1291.0,4640.7197265625,5.853335380554199,3.594670534133911,82.99921417236328,76.49919891357422,85.5,122.5999984741211,16.68844985961914,0.14006447792053223,,,,,,184.4185028076172,,,328.0,,,89.0,,,,,,,,,,,0.0,,0.0,,1.0,4826.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.163408041000366,4611.10009765625,,,,,,,,,,,,""
7430420557,"Jul 3, 2022, 12:33:59 PM",Morning Run,Run,,1715,5.49,195.0,89,false,,,activities/7919276703.fit.gz,,,1715.0,1462.0,5490.10986328125,5.175976753234863,3.7552051544189453,6.460020542144775,6.360020637512207,254.60000610351562,261.0,4.29185152053833,0.001821457059122622,,,,,,179.71055603027344,,,327.0,,,89.0,,,,,,,,,,,,,0.0,,1.0,5497.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.20123028755188,0.0,,,,,,,,,,,,""
7430420725,"Jul 4, 2022, 10:34:07 AM",Morning Run,Run,,1215,4.12,189.0,44,false,,,activities/7919276928.fit.gz,,,1215.0,1090.0,4121.25,5.5159912109375,3.78096342086792,6.529670238494873,6.429670333862305,254.5,261.0,5.1265363693237305,0.002426448278129101,,,,,,166.06739807128906,,,247.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,4125.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3919754028320312,0.0,,,,,,,,,,,,""
7430420834,"Jul 7, 2022, 11:47:52 AM",Morning Run,Run,,1257,4.65,201.0,83,false,,,activities/7919277053.fit.gz,,,1257.0,1239.0,4652.14990234375,13.544285774230957,3.7547619342803955,76.89068603515625,76.19068908691406,85.5,122.4000015258789,18.309417724609375,0.015046807006001472,,,,,,185.62327575683594,,,319.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,4847.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7009942531585693,4580.10009765625,,,,,,,,,,,,""
7623610395,"Jul 13, 2022, 11:48:12 AM",Morning Run,Run,,1317,4.46,197.0,90,false,,,activities/8133207847.fit.gz,,,1317.0,1289.0,4466.48974609375,10.116679191589355,3.465081214904785,75.95354461669922,75.95354461669922,85.5,122.5,18.035030364990234,0.0,,,,,,183.9161376953125,,,321.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,4663.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3914120197296143,4399.5,,,,,,,,,,,,""
7623610447,"Jul 16, 2022, 1:38:25 PM",Morning Run,Run,,1301,4.31,201.0,77,false,,,activities/8133207943.fit.gz,,,1301.0,1256.0,4316.55029296875,7.960253715515137,3.43674373626709,74.51611328125,76.4161148071289,85.5,122.5999984741211,41.826114654541016,-0.04401663318276405,,,,,,181.66427612304688,,,317.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,4521.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.31787109375,4235.5,,,,,,,,,,,,""
7623610501,"Jul 19, 2022, 11:54:03 AM",Morning Run,Run,,1286,4.45,201.0,84,false,,,activities/8133208039.fit.gz,,,1286.0,1275.0,4453.509765625,6.630000114440918,3.4929487705230713,74.44244384765625,73.54244232177734,85.5,122.5,23.234224319458008,0.020208779722452164,,,,,,183.6224365234375,,,302.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,4664.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.463071346282959,4409.7001953125,,,,,,,,,,,,""
7623610606,"Jul 21, 2022, 11:53:33 AM",Morning Run,Run,,1324,4.59,198.0,80,false,,,activities/8133208155.fit.gz,,,1324.0,1320.0,4593.66015625,6.020007133483887,3.4800455570220947,75.66437530517578,76.16437530517578,85.5,122.5,18.92512321472168,-0.010884566232562065,,,,,,178.65728759765625,,,320.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,4784.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.469531774520874,4531.2001953125,,,,,,,,,,,,""
7623610655,"Jul 23, 2022, 11:52:11 AM",Morning Run,Run,,1259,4.43,197.0,85,false,,,activities/8133208212.fit.gz,,,1259.0,1234.0,4429.0,6.263964653015137,3.5891411304473877,71.91513061523438,72.31513214111328,85.5,122.5,18.0504150390625,-0.009031384252011776,,,,,,182.17359924316406,,,301.0,,,85.0,,,,,,,,,,,,,0.0,,1.0,4630.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.517871379852295,4377.10009765625,,,,,,,,,,,,""
7623610821,"Jul 27, 2022, 11:41:35 AM",Morning Run,Run,,1306,4.57,200.0,75,false,,,activities/8133208390.fit.gz,,,1306.0,1282.0,4572.490234375,9.627666473388672,3.5666849613189697,75.32644653320312,76.22644805908203,85.5,122.5,18.223234176635742,-0.019682928919792175,,,,,,178.71847534179688,,,330.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,4748.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.50114107131958,4524.10009765625,,,,,,,,,,,,""
7623611007,"Jul 30, 2022, 1:30:00 PM",Morning Run,Run,,1334,4.49,200.0,68,false,,,activities/8133208604.fit.gz,,,1334.0,1251.0,4494.759765625,5.310009956359863,3.592933416366577,76.28376007080078,76.28376007080078,85.5,122.5,19.74959373474121,0.0,,,,,,176.93914794921875,,,330.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,4689.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.369385004043579,4443.2998046875,,,,,,,,,,,,""
7623611376,"Aug 3, 2022, 11:54:36 AM",Morning Run,Run,,1413,4.60,194.0,78,false,,,activities/8133209033.fit.gz,,,1413.0,1265.0,4608.3701171875,5.630029201507568,3.6429803371429443,83.72493743896484,83.62493133544922,90.4000015258789,122.5,16.3785400390625,0.002169964602217078,,,,,,178.63304138183594,,,338.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,4840.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2614083290100098,4506.0,,,,,,,,,,,,""
7623611489,"Aug 6, 2022, 1:36:47 PM",Morning Run,Run,,1315,4.51,199.0,79,false,,,activities/8133209145.fit.gz,,,1315.0,1290.0,4513.4501953125,5.0439453125,3.4987986087799072,77.06671142578125,75.86670684814453,85.5,122.4000015258789,17.590608596801758,0.026587199419736862,,,,,,180.8737335205078,,,321.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,4730.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.432281494140625,4469.2001953125,,,,,,,,,,,,""
8224053259,"Dec 6, 2022, 3:25:13 PM",Morning Run,Run,,1827,5.08,199.0,81,false,,,activities/8811907180.fit.gz,,,1827.0,1458.0,5081.41015625,5.074023246765137,3.485192060470581,7.800000190734863,7.400000095367432,1.0,6.800000190734863,10.013855934143066,0.007871832698583603,,,,,,176.88088989257812,,,320.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,5099.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7812862396240234,0.0,,,,,,,,,,,,""
8449457698,"Jan 20, 2023, 6:20:14 PM",Afternoon Run,Run,,2320,8.13,193.0,118,false,,,activities/9065207343.fit.gz,,,2320.0,2320.0,8138.85009765625,4.845995903015137,3.508125066757202,35.599998474121094,37.39999771118164,75.80000305175781,97.0,9.884605407714844,-0.02211618423461914,,,,,,172.60406494140625,,,549.0,,,118.0,,,,,,,,,,,,,0.0,,1.0,8194.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.508125066757202,0.0,,,,,,,,,,,,""
8449459070,"Jan 19, 2023, 8:49:33 PM",Afternoon Run,Run,,1513,4.85,193.0,79,false,,,activities/9065208821.fit.gz,,,1513.0,1513.0,4858.39990234375,4.652001857757568,3.211103677749634,0.0,,,,0.0,0.0,,,,,,173.81494140625,,,352.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.211103677749634,0.0,,,,,,,,,,,,""
8449460600,"Jan 15, 2023, 1:28:53 PM",Morning Run,Run,,981,3.24,186.0,34,false,,,activities/9065210584.fit.gz,,,981.0,860.0,3244.760009765625,5.4580078125,3.7729766368865967,24.399993896484375,24.199993133544922,78.80000305175781,96.80000305175781,25.97418975830078,0.006163924932479858,,,,,,164.03721618652344,,,216.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,3283.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3076045513153076,0.0,,,,,,,,,,,,""
8449460721,"Jan 13, 2023, 9:52:16 PM",Afternoon Run,Run,,1538,5.01,192.0,58,false,,,activities/9065210684.fit.gz,,,1538.0,1425.0,5009.27001953125,6.235555171966553,3.515277147293091,23.800003051757812,22.40000343322754,77.19999694824219,98.80000305175781,9.396746635437012,0.02794821374118328,,,,,,167.54673767089844,,,328.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,5053.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.257002592086792,0.0,,,,,,,,,,,,""
8449460842,"Jan 12, 2023, 10:10:56 PM",Afternoon Run,Run,,1490,4.93,196.0,61,false,,,activities/9065210789.fit.gz,,,1490.0,1410.0,4935.080078125,5.106054782867432,3.500056743621826,30.400001525878906,30.000001907348633,76.0,98.0,12.157957077026367,0.008105269633233547,,,,,,169.6167449951172,,,327.0,,,61.0,,,,,,,,,,,,,0.0,,1.0,4986.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.312134265899658,0.0,,,,,,,,,,,,""
8449461733,"Jan 10, 2023, 2:16:01 PM",Morning Run,Run,,2545,8.13,189.0,77,false,,,activities/9065211787.fit.gz,,,2545.0,2541.0,8131.77978515625,5.256005764007568,3.200228214263916,44.80000305175781,44.80000305175781,75.80000305175781,100.0,31.716564178466797,0.0,,,,,,158.56565856933594,,,528.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,8205.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1951982975006104,0.0,,,,,,,,,,,,""
8449462345,"Jan 9, 2023, 10:55:26 PM",Afternoon Run,Run,,1509,4.68,196.0,59,false,,,activities/9065212486.fit.gz,,,1509.0,1509.0,4679.4501953125,3.9759764671325684,3.101027250289917,0.0,,,,0.0,0.0,,,,,,168.02783203125,,,320.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.101027250289917,0.0,,,,,,,,,,,,""
8449463363,"Jan 7, 2023, 5:43:47 PM",Lunch Hike,Hike,,8534,6.59,168.0,38,false,,,activities/9065213373.fit.gz,,,8534.0,6149.0,6597.61865234375,2.2635016441345215,1.072957992553711,509.60003662109375,514.6000366210938,520.5999755859375,962.5999755859375,49.920352935791016,-0.07578492164611816,,,,,,119.35428619384766,,,622.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7730980515480042,6597.60009765625,,,,,,,,,,,,""
8449464118,"Dec 26, 2022, 4:21:48 PM",Morning Run,Run,,1328,4.32,194.0,47,false,,,activities/9065214483.fit.gz,,,1328.0,1125.0,4320.26025390625,8.383045196533203,3.84023118019104,4.4000244140625,4.4000244140625,1293.0,1297.5999755859375,11.269437789916992,0.0,,,,,,166.71568298339844,,,264.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,4326.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2532079219818115,0.0,,,,,,,,,,,,""
8583432129,"Feb 18, 2023, 12:53:09 PM",Morning Run,Run,,4440,14.64,178.0,98,false,,,activities/9214959199.fit.gz,,,4440.0,4429.0,14644.580078125,5.696093559265137,3.306520700454712,103.19999694824219,103.39999389648438,72.4000015258789,97.0,7.26936674118042,-0.0013665799051523209,,,,,,150.75379943847656,,,959.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,14769.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2983288764953613,128.60000610351562,,,,,,,,,,,,""
8583432160,"Feb 16, 2023, 8:28:53 PM",Afternoon Run,Run,,1880,6.44,198.0,112,false,,,activities/9214959295.fit.gz,,,1880.0,1814.0,6448.97998046875,5.316666603088379,3.5551156997680664,23.400001525878906,32.400001525878906,75.5999984741211,97.19999694824219,8.227605819702148,-0.14059138298034668,,,,,,179.73855590820312,,,442.0,,,112.0,,,,,,,,,,,,,0.0,,1.0,6420.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4303085803985596,0.0,,,,,,,,,,,,""
8583432301,"Feb 11, 2023, 12:57:45 PM",Morning Run,Run,,3337,11.46,189.0,121,false,,,activities/9214959423.fit.gz,,,3337.0,3334.0,11462.009765625,6.114001274108887,3.437915325164795,55.20000457763672,60.40000534057617,73.0,101.4000015258789,9.460677146911621,-0.045500800013542175,,,,,,159.5779571533203,,,749.0,,,121.0,,,,,,,,,,,,,0.0,,1.0,11511.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4348247051239014,0.0,,,,,,,,,,,,""
8583432375,"Feb 7, 2023, 8:48:19 PM",Afternoon Run,Run,,1010,3.24,182.0,51,false,,,activities/9214959546.fit.gz,,,1010.0,1010.0,3246.52001953125,3.6520018577575684,3.214376211166382,0.0,,,,0.0,0.0,,,,,,171.41781616210938,,,212.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.214376211166382,0.0,,,,,,,,,,,,""
8583432591,"Feb 5, 2023, 3:53:59 PM",Morning Run,Run,,3077,9.75,186.0,158,false,,,activities/9214959747.fit.gz,,,3077.0,2888.0,9751.330078125,5.006005764007568,3.3764994144439697,43.600006103515625,49.40000534057617,73.80000305175781,102.0,45.44459533691406,-0.059691812843084335,,,,,,172.19183349609375,,,640.0,,,158.0,,,,,,,,,,,,,0.0,,1.0,9775.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1691031455993652,0.0,,,,,,,,,,,,""
8583432607,"Feb 3, 2023, 6:19:48 PM",Lunch Run,Run,,1016,3.43,188.0,53,false,,,activities/9214959818.fit.gz,,,1016.0,1016.0,3430.909912109375,3.9439940452575684,3.376879930496216,0.0,,,,0.0,0.0,,,,,,172.37796020507812,,,225.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.376879930496216,0.0,,,,,,,,,,,,""
8583432798,"Jan 31, 2023, 1:41:28 PM",Morning Run,Run,,1521,4.91,192.0,64,false,,,activities/9214959980.fit.gz,,,1521.0,1368.0,4917.35009765625,6.800419807434082,3.5945541858673096,25.99999237060547,28.199993133544922,76.80000305175781,98.4000015258789,12.321235656738281,-0.04401259496808052,,,,,,169.22564697265625,,,321.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,5041.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2329719066619873,0.0,,,,,,,,,,,,""
8583432957,"Jan 26, 2023, 9:07:26 PM",Afternoon Run,Run,,1495,4.86,191.0,58,false,,,activities/9214960133.fit.gz,,,1495.0,1262.0,4862.27978515625,8.852002143859863,3.8528366088867188,35.399986267089844,36.99998474121094,73.4000015258789,98.80000305175781,9.894018173217773,-0.03247668221592903,,,,,,167.78968811035156,,,310.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,4980.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2523610591888428,0.0,,,,,,,,,,,,""
8583432988,"Jan 28, 2023, 1:14:56 PM",Morning Run,Run,,3333,11.35,189.0,80,false,,,activities/9214960124.fit.gz,,,3333.0,3308.0,11350.1796875,6.47802734375,3.4311304092407227,65.20001220703125,71.20001220703125,72.5999984741211,102.19999694824219,32.33650588989258,-0.05307076498866081,,,,,,156.57069396972656,,,743.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,11399.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4053945541381836,0.0,,,,,,,,,,,,""
8583433023,"Jan 24, 2023, 8:52:10 PM",Afternoon Run,Run,,936,3.07,192.0,52,false,,,activities/9214960250.fit.gz,,,936.0,936.0,3073.070068359375,3.820019483566284,3.2831945419311523,0.0,,,,0.0,0.0,,,,,,174.94871520996094,,,215.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2831945419311523,0.0,,,,,,,,,,,,""
8654302173,"Feb 25, 2023, 2:29:05 PM",Morning Run,Run,,4792,16.17,188.0,275,false,,,activities/9289738175.fit.gz,,,4792.0,4767.0,16178.58984375,6.047997951507568,3.3938724994659424,112.79999542236328,111.39999389648438,72.4000015258789,96.4000015258789,26.42930030822754,0.00866551510989666,,,,,,175.08226013183594,,,1092.0,,,275.0,,,,,,,,,,,,,0.0,,1.0,16293.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.376166582107544,123.5,,,,,,,,,,,,""
8654302266,"Feb 22, 2023, 10:20:41 PM",Afternoon Run,Run,,1890,6.49,189.0,87,false,,,activities/9289738328.fit.gz,,,1890.0,1881.0,6498.93994140625,5.199999809265137,3.455045223236084,40.80000305175781,46.000003814697266,76.19999694824219,103.4000015258789,30.379947662353516,-0.08037138730287552,,,,,,169.23948669433594,,,437.0,,,87.0,,,,,,,,,,,,,0.0,,1.0,6534.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4385926723480225,0.0,,,,,,,,,,,,""
8654302369,"Feb 21, 2023, 9:00:18 PM",Afternoon Run,Run,,1506,4.86,189.0,84,false,,,activities/9289738437.fit.gz,,,1506.0,1506.0,4861.759765625,3.752002000808716,3.228260040283203,0.0,,,,0.0,0.0,,,,,,174.59959411621094,,,350.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.228260040283203,0.0,,,,,,,,,,,,""
8654302884,"Feb 28, 2023, 9:00:44 PM",Afternoon Run,Run,,996,3.28,186.0,50,false,,,activities/9289738953.fit.gz,,,996.0,996.0,3281.820068359375,4.054003715515137,3.2950000762939453,0.0,,,,0.0,0.0,,,,,,171.16165161132812,,,219.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2950000762939453,0.0,,,,,,,,,,,,""
8678437487,"Mar 4, 2023, 2:21:44 PM",Morning Run,Run,Empty stomach and on 5 hours of sleep… rough last few miles,5417,17.72,189.0,331,false,,,activities/9315603923.fit.gz,,,5417.0,5408.0,17721.880859375,4.902001857757568,3.27697491645813,128.4000244140625,130.8000030517578,72.19999694824219,96.5999984741211,12.008569717407227,-0.013541338965296745,,,,,,178.47943115234375,,,1319.0,,,331.0,,,,,,,,,,,0.0,,0.0,,1.0,17900.19921875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2715306282043457,111.9000015258789,,,,,,,,,,,,""
8844638629,"Apr 6, 2023, 7:58:07 PM",Afternoon Run,Run,,2314,6.45,195.0,116,false,,,activities/9490623289.fit.gz,,,2314.0,1933.0,6449.10986328125,5.007998466491699,3.3363215923309326,21.800003051757812,32.400001525878906,75.80000305175781,96.80000305175781,8.368021965026855,-0.16145402193069458,,,,,,178.31671142578125,,,470.0,,,116.0,,,,,,,,,,,,,0.0,,1.0,6576.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.786996364593506,0.0,,,,,,,,,,,,""
8844638968,"Apr 2, 2023, 12:15:28 PM",Morning Run,Run,,5627,19.39,186.0,269,false,,,activities/9490623613.fit.gz,,,5627.0,5613.0,19398.130859375,6.195898532867432,3.4559292793273926,129.0,128.20001220703125,72.5999984741211,97.4000015258789,27.99370574951172,0.0041303751058876514,,,,,,170.06297302246094,,,1298.0,,,269.0,,,,,,,,,,,,,0.0,,1.0,19544.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.447330951690674,119.69999694824219,,,,,,,,,,,,""
8844638970,"Mar 30, 2023, 8:08:12 PM",Afternoon Run,Run,,2586,8.37,196.0,130,false,,,activities/9490623656.fit.gz,,,2586.0,2458.0,8369.3603515625,5.099999904632568,3.404947280883789,33.400001525878906,39.80000305175781,76.4000015258789,103.0,10.038023948669434,-0.0764293372631073,,,,,,172.89170837402344,,,579.0,,,130.0,,,,,,,,,,,,,0.0,,1.0,8419.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2364115715026855,0.0,,,,,,,,,,,,""
8844639231,"Mar 25, 2023, 12:17:57 PM",Morning Run,Run,,4787,16.12,190.0,304,false,,,activities/9490623926.fit.gz,,,4787.0,4780.0,16125.33984375,5.077929496765137,3.373502016067505,110.0,108.5999984741211,71.4000015258789,95.80000305175781,7.83551549911499,0.0086819501593709,,,,,,178.99288940429688,,,1093.0,,,304.0,,,,,,,,,,,,,0.0,,1.0,16273.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3685688972473145,116.5,,,,,,,,,,,,""
8844639261,"Mar 23, 2023, 8:09:23 PM",Afternoon Run,Run,,2513,8.05,202.0,153,false,,,activities/9490623949.fit.gz,,,2513.0,2358.0,8055.72998046875,5.598749160766602,3.4163401126861572,26.400001525878906,41.400001525878906,75.0,100.19999694824219,7.142416000366211,-0.18674321472644806,,,,,,183.98846435546875,,,567.0,,,153.0,,,,,,,,,,,,,0.0,,1.0,8040.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.205622673034668,0.0,,,,,,,,,,,,""
8844639419,"Mar 20, 2023, 9:43:30 PM",Afternoon Run,Run,,2362,8.09,188.0,120,false,,,activities/9490624127.fit.gz,,,2362.0,2243.0,8093.18994140625,6.721333980560303,3.608198881149292,36.00000762939453,49.40000915527344,72.80000305175781,97.0,6.559159755706787,-0.16557049751281738,,,,,,173.49459838867188,,,520.0,,,120.0,,,,,,,,,,,,,0.0,,1.0,8124.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4264140129089355,0.0,,,,,,,,,,,,""
8844639572,"Mar 13, 2023, 7:17:25 PM",Afternoon Run,Run,,1389,3.52,194.0,46,false,,,activities/9490624350.fit.gz,,,1389.0,1051.0,3523.31005859375,4.230029106140137,3.3523406982421875,0.0,,,,0.0,0.0,,,,,,157.1107940673828,,,239.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5365803241729736,0.0,,,,,,,,,,,,""
8844639978,"Mar 8, 2023, 10:18:10 PM",Afternoon Run,Run,,2448,6.53,186.0,55,false,,,activities/9490624685.fit.gz,,,2448.0,1830.0,6536.39990234375,6.919921875,3.571803331375122,49.599998474121094,53.39999771118164,73.19999694824219,95.19999694824219,7.1684770584106445,-0.05286722257733345,,,,,,159.65008544921875,,,428.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,7238.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.670098066329956,0.0,,,,,,,,,,,,""
8860679603,"Apr 9, 2023, 12:19:35 PM",Morning Run,Run,"First half, training for race in May. Ran at same time as Brandon and Shannon.",6179,21.22,188.0,402,false,,,activities/9507550578.fit.gz,,,6179.0,6175.0,21227.490234375,5.495995998382568,3.437650203704834,164.60000610351562,165.0,72.0,96.5999984741211,13.377893447875977,-0.0018856157548725605,,,,,,180.3736572265625,,,1466.0,,,402.0,,,,,,,,,,,0.0,,0.0,,1.0,21419.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4354248046875,232.1999969482422,,,,,,,,,,,,""
8914492995,"Apr 16, 2023, 1:41:50 PM",Morning Run,Run,,3861,12.99,189.0,205,false,,,activities/9565156181.fit.gz,,,3861.0,3853.0,12995.599609375,6.106054782867432,3.372852325439453,92.40000915527344,94.40000915527344,72.4000015258789,96.5999984741211,7.894792556762695,-0.015411158092319965,,,,,,167.513916015625,,,906.0,,,205.0,,,,,,,,,,,,,0.0,,1.0,13082.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.365863561630249,115.30000305175781,,,,,,,,,,,,""
8914494027,"Apr 13, 2023, 7:56:26 PM",Afternoon Run,Run,,2126,5.83,193.0,96,false,,,activities/9565156338.fit.gz,,,2126.0,1775.0,5832.14990234375,6.045201778411865,3.2857182025909424,85.0,84.5999984741211,83.19999694824219,121.0,13.528763771057129,0.006836861837655306,,,,,,174.79737854003906,,,427.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,6019.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7432501316070557,5810.2001953125,,,,,,,,,,,,""
9429794117,"Jun 11, 2023, 12:42:36 PM",Morning Run,Run,,3332,9.67,193.0,194,false,,,activities/10113911445.fit.gz,,,3332.0,3100.0,9673.4501953125,9.20297622680664,3.1204679012298584,29.800010681152344,44.0000114440918,73.19999694824219,99.19999694824219,6.584341049194336,-0.14687657356262207,,,,,,179.6272735595703,,,739.0,,,194.0,,,,,,,,,,,,,0.0,,1.0,9685.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.903196334838867,0.0,,,,,,,,,,,,""
9429796008,"Jun 11, 2023, 8:16:36 PM",Afternoon Run,Run,,552,0.82,143.0,1,false,,,activities/10113913631.fit.gz,,,552.0,552.0,824.7000122070312,11.401667594909668,1.4940217733383179,0.0,,,,0.0,0.0,,,,,,111.98912811279297,,,60.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4940217733383179,0.0,,,,,,,,,,,,""
